0.1558	462	0.0662
0.1565	462.5	0.06775
0.1572	463	0.0693
0.1579	463.5	0.07085
0.1586	464	0.0724
0.1593	464.5	0.07395
0.16	465	0.0755
0.1607	465.5	0.07705
0.1614	466	0.0786
0.1621	466.5	0.08015
0.1628	467	0.0817
0.1635	467.5	0.08325
0.1642	468	0.0848
0.1649	468.5	0.08635
0.1656	469	0.0879
0.1663	469.5	0.08945
0.167	470	0.091
0.1677	470.5	0.0934
0.1684	471	0.0958
0.1691	471.5	0.0982
0.1698	472	0.1006
0.1705	472.5	0.103
0.1712	473	0.1054
0.1719	473.5	0.1078
0.1726	474	0.1102
0.1733	474.5	0.1126
0.174	475	0.115
0.1747	475.5	0.1174
0.1754	476	0.1198
0.1761	476.5	0.1222
0.1768	477	0.1246
0.1775	477.5	0.127
0.1782	478	0.1294
0.1789	478.5	0.1318
0.1796	479	0.1342
0.1803	479.5	0.1366
0.181	480	0.139
0.1817	480.5	0.14245
0.1824	481	0.1459
0.1831	481.5	0.14935
0.1838	482	0.1528
0.1845	482.5	0.15625
0.1852	483	0.1597
0.1859	483.5	0.16315
0.1866	484	0.1666
0.1873	484.5	0.17005
0.188	485	0.1735
0.1887	485.5	0.17695
0.1894	486	0.1804
0.1901	486.5	0.18385
0.1908	487	0.1873
0.1915	487.5	0.19075
0.1922	488	0.1942
0.1929	488.5	0.19765
0.1936	489	0.2011
0.1943	489.5	0.20455
0.195	490	0.208
0.19575	490.5	0.21375
0.1965	491	0.2195
0.19725	491.5	0.22525
0.198	492	0.231
0.19875	492.5	0.23675
0.1995	493	0.2425
0.20025	493.5	0.24825
0.201	494	0.254
0.20175	494.5	0.25975
0.2025	495	0.2655
0.20325	495.5	0.27125
0.204	496	0.277
0.20475	496.5	0.28275
0.2055	497	0.2885
0.20625	497.5	0.29425
0.207	498	0.3
0.20775	498.5	0.30575
0.2085	499	0.3115
0.20925	499.5	0.31725
0.21	500	0.323
0.2107	500.5	0.332
0.2114	501	0.341
0.2121	501.5	0.35
0.2128	502	0.359
0.2135	502.5	0.368
0.2142	503	0.377
0.2149	503.5	0.386
0.2156	504	0.395
0.2163	504.5	0.404
0.217	505	0.413
0.2177	505.5	0.422
0.2184	506	0.431
0.2191	506.5	0.44
0.2198	507	0.449
0.2205	507.5	0.458
0.2212	508	0.467
0.2219	508.5	0.476
0.2226	509	0.485
0.2233	509.5	0.494
0.224	510	0.503
0.22471	510.5	0.51335
0.22542	511	0.5237
0.22613	511.5	0.53405
0.22684	512	0.5444
0.22755	512.5	0.55475
0.22826	513	0.5651
0.22897	513.5	0.57545
0.22968	514	0.5858
0.23039	514.5	0.59615
0.2311	515	0.6065
0.23181	515.5	0.61685
0.23252	516	0.6272
0.23323	516.5	0.63755
0.23394	517	0.6479
0.23465	517.5	0.65825
0.23536	518	0.6686
0.23607	518.5	0.67895
0.23678	519	0.6893
0.23749	519.5	0.69965
0.2382	520	0.71
0.23891	520.5	0.7176
0.23962	521	0.7252
0.24033	521.5	0.7328
0.24104	522	0.7404
0.24175	522.5	0.748
0.24246	523	0.7556
0.24317	523.5	0.7632
